 0.39328,  3.93530, 527.96875, -24.20313, -1.62683,  0.53128
 0.32307,  4.19336, 527.68750, -24.19043, -1.68103,  0.52380
 0.46512,  4.17578, 527.21875, -24.28223, -1.73169,  0.52161
 0.33130,  4.07324, 527.00000, -24.24414, -1.76953,  0.41043
 0.53174,  3.72229, 526.31250, -24.32910, -1.71161,  0.47182
 0.56186,  3.83655, 526.03125, -24.41895, -1.71051,  0.42987
 0.57037,  3.61145, 525.81250, -24.52051, -1.83588,  0.47963
 0.37988,  3.73572, 526.06250, -24.53711, -1.73163,  0.56009
 0.54205,  3.59924, 526.00000, -24.66016, -1.72900,  0.64752
 0.71445,  3.39709, 525.90625, -24.71094, -1.78003,  0.57104
 0.76266,  3.49890, 526.15625, -24.76563, -1.76160,  0.57507
 0.56781,  3.26599, 526.06250, -24.77734, -1.87262,  0.58536
 0.80896,  3.49658, 526.06250, -24.85254, -1.88641,  0.52554
 0.46297,  3.40332, 525.93750, -24.86621, -1.94574,  0.53528
 0.76987,  3.00598, 526.15625, -24.89746, -1.90570,  0.52594
 0.85776,  3.19714, 526.62500, -25.02246, -1.88684,  0.56918
 0.47728,  3.19189, 527.00000, -25.01660, -1.96564,  0.55209
 0.56210,  3.26831, 527.18750, -25.08887, -2.03613,  0.54446
 0.77719,  3.41882, 527.21875, -25.09375, -2.03247,  0.56619
 0.76184,  3.36841, 527.31250, -25.21387, -2.12268,  0.56369
 0.82486,  3.20642, 527.09375, -25.14258, -2.10339,  0.51965
 0.92886,  3.16541, 527.43750, -25.08984, -2.13831,  0.54086
 0.85162,  3.43030, 527.25000, -25.02539, -2.21082,  0.55029
 1.06738,  3.49402, 527.15625, -24.97559, -2.15320,  0.57556
 1.07739,  3.49207, 526.96875, -24.97559, -2.18860,  0.56326
 0.90732,  3.56006, 526.65625, -25.02832, -2.28027,  0.56540
 1.15094,  3.38550, 526.84375, -25.06250, -2.20520,  0.52502
 0.95340,  3.58008, 526.65625, -25.10059, -2.35144,  0.44420
 1.08575,  3.44202, 526.93750, -25.18652, -2.29602,  0.48755
 1.20709,  3.39063, 526.65625, -25.16895, -2.38330,  0.52399
 1.44409,  3.64404, 526.68750, -25.10547, -2.27148,  0.45207
 1.44043,  3.38599, 526.18750, -25.19043, -2.32483,  0.46738
 1.39185,  3.25427, 526.56250, -25.22168, -2.34436,  0.55038
 1.45514,  3.62122, 526.65625, -25.24609, -2.39685,  0.59491
 1.45612,  3.46362, 526.75000, -25.26074, -2.36133,  0.57681
 1.19983,  3.60742, 526.75000, -25.29492, -2.47302,  0.56540
 1.24854,  3.66040, 526.75000, -25.29590, -2.45435,  0.50369
 1.00006,  3.66235, 526.84375, -25.31055, -2.38672,  0.52481
 0.96039,  3.68860, 527.03125, -25.34668, -2.42346,  0.48126
 0.95883,  3.87695, 527.40625, -25.38379, -2.42395,  0.55975
 0.91913,  3.92651, 527.46875, -25.43457, -2.44263,  0.48926
 1.07684,  3.88098, 527.21875, -25.49023, -2.42163,  0.50211
 0.94516,  4.07104, 527.09375, -25.36914, -2.36963,  0.48045
 0.95847,  3.98401, 527.09375, -25.43848, -2.35144,  0.52371
 0.98697,  4.14160, 527.00000, -25.42383, -2.36865,  0.49336
 0.83774,  3.97375, 527.09375, -25.40234, -2.31763,  0.50607
 0.86789,  3.92834, 526.71875, -25.36719, -2.26270,  0.46225
 1.27856,  4.15479, 527.12500, -25.41016, -2.29236,  0.48804
 1.18121,  4.06860, 526.81250, -25.39063, -2.25757,  0.43997
 1.26080,  3.92908, 526.75000, -25.37207, -2.23828,  0.41370
 0.90192,  3.62427, 527.00000, -25.44824, -2.31677,  0.51459
 1.25500,  3.73584, 526.81250, -25.52441, -2.31042,  0.49234
 0.98193,  3.87524, 526.78125, -25.55859, -2.35071,  0.48380
 0.86139,  3.84778, 526.78125, -25.59277, -2.26294,  0.40796
 0.98779,  4.05103, 526.81250, -25.59766, -2.24268,  0.45157
 1.14069,  3.59302, 527.09375, -25.60742, -2.13354,  0.45883
 1.11810,  4.09424, 526.78125, -25.66895, -2.16870,  0.52496
 0.90341,  3.89417, 526.65625, -25.82227, -2.15430,  0.50641
 0.84546,  3.74402, 526.65625, -25.81934, -2.15540,  0.40546
 1.06769,  3.69019, 526.65625, -25.92578, -2.06201,  0.47836
 0.88770,  3.75024, 526.53125, -25.97754, -2.04688,  0.50433
 0.76401,  3.47961, 527.28125, -26.14258, -1.99664,  0.47110
 0.82657,  3.39050, 527.06250, -26.21094, -1.99530,  0.53671
 0.78928,  3.50549, 527.25000, -26.38770, -1.92426,  0.51709
 0.80167,  3.12292, 527.12500, -26.39941, -2.01404,  0.52255
 0.69312,  3.20557, 527.12500, -26.47070, -1.94391,  0.48181
 0.75449,  3.19043, 527.68750, -26.50391, -1.97974,  0.63510
 0.54694,  3.39294, 527.68750, -26.61133, -1.91113,  0.54568
 0.77621,  3.29541, 527.84375, -26.82031, -1.94354,  0.51828
 0.84659,  3.45154, 528.15625, -26.77051, -1.99677,  0.40869
 0.95569,  3.30505, 528.06250, -26.82227, -1.97687,  0.47438
 1.09503,  3.11401, 527.37500, -26.90918, -1.86597,  0.43829
 0.89981,  2.99548, 526.87500, -26.92578, -1.88654,  0.49615
 0.68341,  3.12744, 526.28125, -26.99805, -1.83502,  0.48705
 0.97208,  3.06030, 525.68750, -27.00098, -1.86511,  0.53214
 0.88596,  2.69263, 525.78125, -27.04590, -1.81335,  0.54874
 0.88968,  2.63159, 525.28125, -27.16797, -1.90216,  0.49232
 0.96875,  2.55188, 525.28125, -27.16797, -1.90088,  0.58487
 0.79529,  2.52551, 524.96875, -27.21875, -1.88544,  0.55392
 0.63477,  2.52576, 525.56250, -27.28516, -1.81720,  0.49913
 0.69705,  2.40125, 525.90625, -27.38867, -1.88861,  0.51205
 0.90314,  2.34937, 526.50000, -27.45703, -1.85052,  0.51486
 0.89630,  2.30115, 526.78125, -27.50879, -1.83325,  0.51849
 0.65079,  2.22559, 527.25000, -27.59082, -1.87402,  0.53107
 0.44731,  2.25842, 527.12500, -27.64258, -1.87714,  0.61929
 0.51672,  2.16907, 527.03125, -27.65820, -1.85797,  0.55725
 0.59195,  2.22876, 527.12500, -27.60840, -1.83899,  0.45131
 0.92392,  2.56042, 526.96875, -27.58008, -1.83276,  0.56189
 0.85889,  2.43298, 526.96875, -27.65137, -1.81604,  0.51721
 0.76895,  2.68335, 526.87500, -27.67090, -1.79913,  0.45958
 0.92361,  2.58252, 527.15625, -27.65234, -1.76135,  0.45461
 0.91666,  2.61328, 526.93750, -27.75977, -1.79688,  0.64001
 0.89163,  2.36572, 527.03125, -27.80664, -1.79773,  0.55127
 0.93933,  2.58582, 527.00000, -27.95117, -1.77875,  0.53699
 0.84497,  2.43567, 527.00000, -27.98242, -1.81635,  0.54599
 0.79767,  2.20703, 526.62500, -27.97949, -1.78076,  0.51080
 0.66849,  2.44714, 526.53125, -28.00098, -1.78253,  0.44443
 0.88596,  2.26416, 526.31250, -28.10352, -1.65320,  0.47362
 0.97815,  2.10071, 526.50000, -28.17188, -1.74182,  0.54907
 0.86252,  2.15173, 526.84375, -28.31055, -1.72638,  0.54767
 0.95276,  1.90302, 526.53125, -28.32520, -1.67084,  0.58273
 0.77579,  1.92511, 526.62500, -28.44531, -1.62006,  0.55481
 0.49658,  1.46039, 526.90625, -28.41797, -1.69739,  0.47144
 0.73270,  1.40088, 526.90625, -28.41992, -1.74738,  0.51624
 0.51556,  1.55005, 527.00000, -28.46973, -1.69720,  0.51514
 0.72177,  1.58130, 526.81250, -28.44141, -1.72925,  0.38307
 0.67267,  1.58112, 526.81250, -28.40527, -1.73004,  0.43207
 0.58423,  1.59100, 526.81250, -28.43945, -1.69562,  0.41823
 0.59119,  1.57062, 526.90625, -28.35059, -1.69580,  0.48062
 0.66589,  1.71045, 527.03125, -28.23047, -1.65875,  0.46764
 0.78827,  2.07043, 527.15625, -28.11523, -1.67450,  0.44196
 0.54245,  2.10986, 527.15625, -28.07813, -1.62457,  0.44176
 0.77502,  2.20483, 526.78125, -28.04883, -1.56628,  0.33607
 0.77527,  2.15161, 526.90625, -27.95898, -1.60242,  0.42490
